DateUTC;Value;Country_BE;Value_norm
26-06-2025 06:00;94297925000.0;1;0.4772021120243863
02-03-2025 11:00;103765825000.0;1;0.6146346596991635
01-05-2025 21:00;79696000000.0;1;0.2652459492315787
16-03-2025 09:00;88937125000.0;1;0.3993867145682507
09-02-2025 11:00;104755025000.0;1;0.6289935223994338
29-06-2025 18:00;87993600000.0;1;0.385690853337688
26-09-2025 15:00;102880175000.0;1;0.601778890642861
02-06-2025 13:00;94794225000.0;1;0.4844062199481066
29-09-2025 11:00;103525800000.0;1;0.611150545243409
14-01-2025 17:00;125038275000.0;1;0.9234177054415472
07-06-2025 17:00;83226325000.0;1;0.3164908460798722
06-02-2025 15:00;113164600000.0;1;0.7510638143450729
03-08-2025 22:00;68519325000.0;1;0.1030094533050278
14-05-2025 03:00;76866975000.0;1;0.2241808647687478
29-05-2025 18:00;80419050000.0;1;0.2757414766026164
19-07-2025 04:00;69500025000.0;1;0.1172449331373723
26-07-2025 04:00;67499125000.0;1;0.088200606027616
10-05-2025 16:00;81014450000.0;1;0.2843840836100376
19-06-2025 17:00;97018000000.0;1;0.5166857184330376
01-02-2025 04:00;86970900000.0;1;0.3708457169814744
08-03-2025 16:00;88102075000.0;1;0.3872654364668952
16-07-2025 13:00;88888300000.0;1;0.3986779888592528
09-06-2025 12:00;80019025000.0;1;0.2699348611035508
24-02-2025 02:00;74800350000.0;1;0.1941824977772939
16-05-2025 11:00;94639050000.0;1;0.4821537568268829
12-04-2025 21:00;80512100000.0;1;0.277092156115617
24-05-2025 03:00;68766425000.0;1;0.1065962658537913
02-02-2025 11:00;109580225000.0;1;0.6990343476130858
18-01-2025 02:00;91252600000.0;1;0.4329972964636293
30-08-2025 17:00;85307275000.0;1;0.3466971494928601
18-08-2025 11:00;101650650000.0;1;0.5839315587973799
15-05-2025 15:00;89827275000.0;1;0.4123078039663963
12-02-2025 21:00;104253875000.0;1;0.6217190136628382
20-06-2025 12:00;100570650000.0;1;0.5682546767550306
19-01-2025 01:00;86318550000.0;1;0.3613764447589498
19-06-2025 02:00;74721400000.0;1;0.1930364886687351
12-04-2025 22:00;76151350000.0;1;0.2137931159617513
29-08-2025 21:00;81614550000.0;1;0.2930949140856059
25-09-2025 05:00;94767500000.0;1;0.4840182896957161
31-07-2025 07:00;88680425000.0;1;0.3956605519568886
27-04-2025 08:00;79710675000.0;1;0.2654589661241449
04-09-2025 14:00;99202300000.0;1;0.5483922123636892
11-08-2025 07:00;95733225000.0;1;0.4980363979460381
03-03-2025 05:00;96348700000.0;1;0.5069704062562372
22-04-2025 06:00;101035875000.0;1;0.5750077114292453
01-03-2025 11:00;98315725000.0;1;0.53552301634823
08-07-2025 12:00;98470400000.0;1;0.5377682216536933
17-02-2025 02:00;86978850000.0;1;0.3709611162520639
11-04-2025 10:00;98212500000.0;1;0.5340246402845064
05-08-2025 21:00;79334900000.0;1;0.2600043546894562
16-01-2025 04:00;93753525000.0;1;0.4692998022245205
06-08-2025 07:00;91084250000.0;1;0.4305535898971204
12-03-2025 12:00;101745575000.0;1;0.5853094551194818
23-08-2025 01:00;71388200000.0;1;0.1446529856839584
10-02-2025 02:00;83919150000.0;1;0.3265476384881969
05-05-2025 21:00;83327575000.0;1;0.3179605537713425
02-01-2025 00:00;76361200000.0;1;0.2168392212363689
17-05-2025 16:00;81128925000.0;1;0.286045760528369
25-04-2025 01:00;76885125000.0;1;0.2244443234808484
19-06-2025 07:00;101134100000.0;1;0.5764335093353655
23-01-2025 11:00;121477825000.0;1;0.8717355251936929
30-04-2025 23:00;73203800000.0;1;0.1710075662729301
13-04-2025 15:00;82086675000.0;1;0.2999481066173135
13-05-2025 04:00;84181000000.0;1;0.3303485566018906
06-06-2025 05:00;91093850000.0;1;0.4306929399597191
06-05-2025 08:00;96192575000.0;1;0.5047041532850689
08-08-2025 05:00;83220025000.0;1;0.3163993976012919
12-06-2025 10:00;99387550000.0;1;0.5510812331028977
08-02-2025 20:00;95182650000.0;1;0.4900444541215321
12-02-2025 03:00;87569975000.0;1;0.379541668934734
18-02-2025 11:00;126162775000.0;1;0.9397405330865676
28-06-2025 11:00;86707575000.0;1;0.3670233883112877
28-03-2025 20:00;91852650000.0;1;0.4417074011576216
01-08-2025 11:00;86899325000.0;1;0.3698067606553807
16-07-2025 14:00;85473625000.0;1;0.3491118247963275
21-08-2025 12:00;99696775000.0;1;0.5555698292598842
01-05-2025 11:00;85290000000.0;1;0.3464463919583401
09-02-2025 16:00;101869500000.0;1;0.5871083047556838
13-02-2025 19:00;111671400000.0;1;0.7293890733583728
18-08-2025 16:00;97446525000.0;1;0.522906029430443
23-04-2025 18:00;97582475000.0;1;0.5248794295356812
13-01-2025 12:00;121789750000.0;1;0.8762633135557854
26-07-2025 21:00;74284275000.0;1;0.1866913432402518
24-06-2025 00:00;73980600000.0;1;0.1822833088382051
23-04-2025 13:00;98599700000.0;1;0.539645092809319
12-08-2025 18:00;97301175000.0;1;0.52079618238891
13-02-2025 05:00;100186350000.0;1;0.5626763195616279
06-03-2025 01:00;81835400000.0;1;0.2963006913069512
11-01-2025 22:00;99009625000.0;1;0.5455954130604395
09-09-2025 14:00;100339225000.0;1;0.564895396730354
23-06-2025 03:00;74446500000.0;1;0.1890461415636964
29-05-2025 21:00;78234550000.0;1;0.2440320795456607
13-09-2025 12:00;87111575000.0;1;0.372887703445648
16-06-2025 15:00;94186700000.0;1;0.4755876109084971
06-09-2025 12:00;91492200000.0;1;0.4364752417759875
25-04-2025 15:00;95889275000.0;1;0.5003015622448425
14-01-2025 11:00;125605350000.0;1;0.9316491571861448
31-07-2025 16:00;91005375000.0;1;0.4294086694609257
16-06-2025 04:00;79875150000.0;1;0.267846424618511
26-04-2025 09:00;90204575000.0;1;0.4177845517391541
09-03-2025 06:00;78040150000.0;1;0.2412102407780378
09-05-2025 00:00;73343550000.0;1;0.1730361257779471
11-01-2025 16:00;113483875000.0;1;0.7556982925988424
12-09-2025 16:00;97814375000.0;1;0.5282456044853301
12-02-2025 19:00;110441075000.0;1;0.7115301290076751
19-02-2025 11:00;124837175000.0;1;0.920498611942736
25-06-2025 21:00;86793525000.0;1;0.3682710068404913
30-05-2025 00:00;69729675000.0;1;0.1205784479160996
26-08-2025 18:00;97435425000.0;1;0.5227449059205632
21-08-2025 06:00;96738600000.0;1;0.5126300509861558
24-04-2025 03:00;81810900000.0;1;0.2959450583346942
02-09-2025 22:00;78111700000.0;1;0.2422488342133435
17-05-2025 19:00;80246425000.0;1;0.2732357157113567
31-05-2025 02:00;66598100000.0;1;0.0751216591366828
29-09-2025 00:00;71618050000.0;1;0.1479894035889899
24-03-2025 01:00;62556825000.0;1;0.0164600003628907
08-01-2025 00:00;90448350000.0;1;0.4213230998131112
13-09-2025 05:00;77123675000.0;1;0.2279070273801099
07-05-2025 19:00;93731650000.0;1;0.4689822727850053
04-01-2025 19:00;99659225000.0;1;0.5550247672962821
09-03-2025 07:00;83438700000.0;1;0.3195736033240796
30-07-2025 10:00;91617375000.0;1;0.4382922359515904
12-02-2025 07:00;119873250000.0;1;0.8484441057463756
10-01-2025 02:00;87585275000.0;1;0.3797637580970007
26-08-2025 08:00;106284325000.0;1;0.651192277684031
14-06-2025 11:00;85240675000.0;1;0.3457304084335819
01-05-2025 09:00;83492425000.0;1;0.3203534556275288
03-03-2025 07:00;115311475000.0;1;0.7822270607660624
19-01-2025 09:00;103113125000.0;1;0.6051603070056066
07-03-2025 20:00;91146100000.0;1;0.4314513817066753
04-05-2025 14:00;77928650000.0;1;0.2395917478634804
25-09-2025 18:00;100929525000.0;1;0.5734639740170195
20-01-2025 17:00;126896625000.0;1;0.9503928292780288
10-01-2025 20:00;105014550000.0;1;0.632760691669842
09-07-2025 10:00;100045175000.0;1;0.560627075281694
27-02-2025 14:00;108616925000.0;1;0.6850514397692015
04-03-2025 14:00;100068825000.0;1;0.5609703699671584
16-06-2025 16:00;96614350000.0;1;0.5108264837697095
11-05-2025 23:00;73358300000.0;1;0.1732502313428773
18-04-2025 14:00;90340800000.0;1;0.4197619436430606
03-09-2025 11:00;100607550000.0;1;0.5687903035581442
30-08-2025 05:00;77240275000.0;1;0.2295995500154228
12-07-2025 09:00;86912000000.0;1;0.3699907462849056
28-05-2025 06:00;96330300000.0;1;0.5067033186362564
16-06-2025 23:00;77073800000.0;1;0.2271830602580153
20-02-2025 10:00;119955475000.0;1;0.8496376535481647
22-03-2025 22:00;80357900000.0;1;0.274853845735126
30-01-2025 13:00;116046900000.0;1;0.7929022190771687
25-01-2025 10:00;106545750000.0;1;0.6549870266543284
14-02-2025 17:00;110076000000.0;1;0.7062308348302578
06-01-2025 16:00;116313200000.0;1;0.7967677317511295
17-05-2025 01:00;69762050000.0;1;0.1210483914865821
18-03-2025 04:00;85298125000.0;1;0.3465643314644457
28-09-2025 21:00;76648675000.0;1;0.2210121024077803
14-08-2025 21:00;86009575000.0;1;0.3568914775098434
17-02-2025 09:00;130314125000.0;1;1.0
10-03-2025 08:00;106154525000.0;1;0.649308148712645
25-03-2025 19:00;91938200000.0;1;0.4429492134342169
17-08-2025 07:00;74834225000.0;1;0.1946742147950574
25-03-2025 21:00;84176875000.0;1;0.3302886796218678
10-07-2025 15:00;95434425000.0;1;0.4936991272476548
14-01-2025 04:00;97674600000.0;1;0.5262166820895252
06-03-2025 05:00;94697675000.0;1;0.4830047357247836
18-07-2025 12:00;93068100000.0;1;0.4593504254894489
03-07-2025 22:00;83480350000.0;1;0.3201781793769165
24-07-2025 17:00;88015475000.0;1;0.3860083827772032
14-05-2025 20:00;89163825000.0;1;0.402677408233992
05-09-2025 11:00;103618300000.0;1;0.6124932411590732
05-01-2025 10:00;104397850000.0;1;0.6238089017110301
02-03-2025 20:00;91007875000.0;1;0.4294449585397275
08-09-2025 14:00;98661975000.0;1;0.5405490537622702
23-02-2025 16:00;90515425000.0;1;0.4222967357973617
10-03-2025 07:00;104348825000.0;1;0.623097272875728
03-07-2025 06:00;96824400000.0;1;0.5138754921706312
28-05-2025 22:00;74847200000.0;1;0.1948625551140384
31-08-2025 20:00;83485400000.0;1;0.320251483316096
06-06-2025 23:00;74190650000.0;1;0.1853323172391268
18-05-2025 14:00;80778775000.0;1;0.280963112151398
19-05-2025 16:00;90552900000.0;1;0.4228407090885998
16-09-2025 11:00;101793150000.0;1;0.5860000362890788
22-07-2025 16:00;87401725000.0;1;0.3770994139313773
24-06-2025 01:00;72839925000.0;1;0.1657256908533377
17-09-2025 10:00;103919150000.0;1;0.6168602689020739
21-05-2025 09:00;97402775000.0;1;0.5222709705514126
28-01-2025 17:00;115361825000.0;1;0.7829579228131294
13-05-2025 19:00;92428100000.0;1;0.4500604213162049
14-09-2025 13:00;80128225000.0;1;0.2715199680656106
22-09-2025 09:00;108652375000.0;1;0.6855660189066101
09-09-2025 15:00;100208550000.0;1;0.5629985665813874
13-09-2025 21:00;74962450000.0;1;0.1965354816467984
22-05-2025 09:00;99563900000.0;1;0.553641064721572
01-09-2025 02:00;72712375000.0;1;0.1638742220528732
14-06-2025 23:00;73361525000.0;1;0.1732970442545316
23-09-2025 21:00;83130025000.0;1;0.3150929907644294
18-06-2025 22:00;81682375000.0;1;0.294079436793497
28-01-2025 19:00;105260750000.0;1;0.6363344401502368
24-03-2025 19:00;89087800000.0;1;0.4015738573476312
10-06-2025 00:00;69265425000.0;1;0.1138395659826175
10-02-2025 23:00;92075600000.0;1;0.4449436612051603
19-07-2025 16:00;83330000000.0;1;0.3179957541777802
19-09-2025 07:00;106766100000.0;1;0.6581855460599133
14-06-2025 05:00;73574200000.0;1;0.1763841561881951
10-09-2025 15:00;97671700000.0;1;0.5261745867581151
08-03-2025 23:00;78958100000.0;1;0.2545348647324588
02-08-2025 16:00;78747825000.0;1;0.2514825903144448
07-03-2025 13:00;93284475000.0;1;0.462491245259739
06-02-2025 08:00;122797925000.0;1;0.8908976103641609
24-03-2025 00:00;64199200000.0;1;0.0403001106816903
16-06-2025 17:00;95935525000.0;1;0.5009729102026745
02-03-2025 12:00;98949000000.0;1;0.5447154028994974
07-02-2025 07:00;118943100000.0;1;0.8349423910874022
09-04-2025 11:00;98722375000.0;1;0.5414257979061201
27-04-2025 15:00;81636375000.0;1;0.2934117177435451
22-08-2025 18:00;91301425000.0;1;0.4337060221726271
11-06-2025 13:00;95520775000.0;1;0.4949525520294667
18-02-2025 05:00;108330075000.0;1;0.6808876308674904
20-08-2025 02:00;76301050000.0;1;0.2159661060003991
03-01-2025 01:00;83233650000.0;1;0.3165971730807613
15-02-2025 12:00;107657625000.0;1;0.6711265944513999
09-04-2025 08:00;103810325000.0;1;0.6152806053018344
11-09-2025 06:00;101004100000.0;1;0.5745464772376753
03-02-2025 05:00;103700650000.0;1;0.6136886034148024
10-08-2025 12:00;78095725000.0;1;0.2420169469998004
25-06-2025 19:00;89634200000.0;1;0.4095051984105383
20-05-2025 16:00;92695175000.0;1;0.4539371836045942
25-04-2025 14:00;94487975000.0;1;0.4799608077948941
10-03-2025 09:00;104264800000.0;1;0.6218775969372018
21-07-2025 19:00;77569650000.0;1;0.2343806361475514
25-06-2025 07:00;97220825000.0;1;0.5196298513962223
12-07-2025 01:00;72848650000.0;1;0.1658523397383557
22-05-2025 00:00;75042225000.0;1;0.1976934661513617
22-02-2025 11:00;100502950000.0;1;0.5672719685010796
09-09-2025 12:00;106277700000.0;1;0.6510961116252064
04-01-2025 00:00;89550825000.0;1;0.4082949576325005
11-06-2025 08:00;99394700000.0;1;0.5511850198682706
11-03-2025 20:00;98274825000.0;1;0.5349293270190336
01-08-2025 02:00;69103050000.0;1;0.1114825903144448
13-02-2025 06:00;110469725000.0;1;0.711946001850743
23-07-2025 09:00;89341725000.0;1;0.4052597390815234
24-02-2025 03:00;76083500000.0;1;0.2128082303630722
15-09-2025 13:00;94754300000.0;1;0.4838266833596429
30-07-2025 08:00;90835925000.0;1;0.4269489956997441
17-01-2025 10:00;126799575000.0;1;0.9489840872389456
03-01-2025 06:00;99060325000.0;1;0.5463313555785386
16-03-2025 20:00;90250175000.0;1;0.4184464645364977
16-02-2025 22:00;94799925000.0;1;0.4844889590477745
15-05-2025 08:00;101089450000.0;1;0.5757853863879665
26-09-2025 03:00;80753225000.0;1;0.2805922377660443
20-08-2025 05:00;93581650000.0;1;0.4668049280569012
03-01-2025 13:00;107807425000.0;1;0.6733010360531998
